1, 1, 1, 1, 12, 12, 12, 12
1, 1, 1, 1, 12, 12, 12, 15
1, 1, 1, 1, 12, 12, 15, 15
1, 1, 1, 1, 12, 15, 15, 15
1, 1, 1, 1, 15, 15, 15, 15
1, 1, 1, 2, 2, 2, 2, 2
1, 1, 1, 2, 2, 2, 2, 8
1, 1, 1, 2, 2, 2, 2, 12
1, 1, 1, 2, 2, 2, 2, 15
1, 1, 1, 2, 2, 2, 8, 8
1, 1, 1, 2, 2, 2, 8, 12
1, 1, 1, 2, 2, 2, 8, 15
1, 1, 1, 2, 2, 2, 12, 12
1, 1, 1, 2, 2, 2, 12, 15
1, 1, 1, 2, 2, 2, 15, 15
1, 1, 1, 2, 2, 8, 8, 8
1, 1, 1, 2, 2, 8, 8, 12
1, 1, 1, 2, 2, 8, 8, 15
1, 1, 1, 2, 2, 8, 12, 12
1, 1, 1, 2, 2, 8, 12, 15
1, 1, 1, 2, 2, 8, 15, 15
1, 1, 1, 2, 2, 12, 12, 12
1, 1, 1, 2, 2, 12, 12, 15
1, 1, 1, 2, 2, 12, 15, 15
1, 1, 1, 2, 2, 15, 15, 15
1, 1, 1, 2, 8, 8, 8, 8
1, 1, 1, 2, 8, 8, 8, 12
1, 1, 1, 2, 8, 8, 8, 15
1, 1, 1, 2, 8, 8, 12, 12
1, 1, 1, 2, 8, 8, 12, 15
1, 1, 1, 2, 8, 8, 15, 15
1, 1, 1, 2, 8, 12, 12, 12
1, 1, 1, 2, 8, 12, 12, 15
1, 1, 1, 2, 8, 12, 15, 15
1, 1, 1, 2, 8, 15, 15, 15
1, 1, 1, 2, 12, 12, 12, 12
1, 1, 1, 2, 12, 12, 12, 15
1, 1, 1, 2, 12, 12, 15, 15
1, 1, 1, 2, 12, 15, 15, 15
1, 1, 1, 2, 15, 15, 15, 15
1, 1, 1, 8, 8, 8, 8, 8
1, 1, 1, 8, 8, 8, 8, 12
1, 1, 1, 8, 8, 8, 8, 15
1, 1, 1, 8, 8, 8, 12, 12
1, 1, 1, 8, 8, 8, 12, 15
1, 1, 1, 8, 8, 8, 15, 15
1, 1, 1, 8, 8, 12, 12, 12
1, 1, 1, 8, 8, 12, 12, 15
1, 1, 1, 8, 8, 12, 15, 15
1, 1, 1, 8, 8, 15, 15, 15
1, 1, 1, 8, 12, 12, 12, 12
1, 1, 1, 8, 12, 12, 12, 15
1, 1, 1, 8, 12, 12, 15, 15
1, 1, 1, 8, 12, 15, 15, 15
1, 1, 1, 8, 15, 15, 15, 15
1, 1, 1, 12, 12, 12, 12, 12
1, 1, 1, 12, 12, 12, 12, 15
1, 1, 1, 12, 12, 12, 15, 15
1, 1, 1, 12, 12, 15, 15, 15
1, 1, 1, 12, 15, 15, 15, 15
1, 1, 1, 15, 15, 15, 15, 15
1, 1, 2, 2, 2, 2, 2, 2
1, 1, 2, 2, 2, 2, 2, 8
1, 1, 2, 2, 2, 2, 2, 12
1, 1, 2, 2, 2, 2, 2, 15
1, 1, 2, 2, 2, 2, 8, 8
1, 1, 2, 2, 2, 2, 8, 12
1, 1, 2, 2, 2, 2, 8, 15
1, 1, 2, 2, 2, 2, 12, 12
1, 1, 2, 2, 2, 2, 12, 15
1, 1, 2, 2, 2, 2, 15, 15
1, 1, 2, 2, 2, 8, 8, 8
1, 1, 2, 2, 2, 8, 8, 12
1, 1, 2, 2, 2, 8, 8, 15
1, 1, 2, 2, 2, 8, 12, 12
1, 1, 2, 2, 2, 8, 12, 15
1, 1, 2, 2, 2, 8, 15, 15
1, 1, 2, 2, 2, 12, 12, 12
1, 1, 2, 2, 2, 12, 12, 15
1, 1, 2, 2, 2, 12, 15, 15
1, 1, 2, 2, 2, 15, 15, 15
1, 1, 2, 2, 8, 8, 8, 8
1, 1, 2, 2, 8, 8, 8, 12
1, 1, 2, 2, 8, 8, 8, 15
1, 1, 2, 2, 8, 8, 12, 12
1, 1, 2, 2, 8, 8, 12, 15
1, 1, 2, 2, 8, 8, 15, 15
1, 1, 2, 2, 8, 12, 12, 12
1, 1, 2, 2, 8, 12, 12, 15
1, 1, 2, 2, 8, 12, 15, 15
1, 1, 2, 2, 8, 15, 15, 15
1, 1, 2, 2, 12, 12, 12, 12
1, 1, 2, 2, 12, 12, 12, 15
1, 1, 2, 2, 12, 12, 15, 15
1, 1, 2, 2, 12, 15, 15, 15
1, 1, 2, 2, 15, 15, 15, 15
1, 1, 2, 8, 8, 8, 8, 8
1, 1, 2, 8, 8, 8, 8, 12
1, 1, 2, 8, 8, 8, 8, 15
1, 1, 2, 8, 8, 8, 12, 12
1, 1, 2, 8, 8, 8, 12, 15
1, 1, 2, 8, 8, 8, 15, 15
1, 1, 2, 8, 8, 12, 12, 12
1, 1, 2, 8, 8, 12, 12, 15
1, 1, 2, 8, 8, 12, 15, 15
1, 1, 2, 8, 8, 15, 15, 15
1, 1, 2, 8, 12, 12, 12, 12
1, 1, 2, 8, 12, 12, 12, 15
1, 1, 2, 8, 12, 12, 15, 15
1, 1, 2, 8, 12, 15, 15, 15
1, 1, 2, 8, 15, 15, 15, 15
1, 1, 2, 12, 12, 12, 12, 12
1, 1, 2, 12, 12, 12, 12, 15
1, 1, 2, 12, 12, 12, 15, 15
1, 1, 2, 12, 12, 15, 15, 15
1, 1, 2, 12, 15, 15, 15, 15
1, 1, 2, 15, 15, 15, 15, 15
1, 1, 8, 8, 8, 8, 8, 8
1, 1, 8, 8, 8, 8, 8, 12
1, 1, 8, 8, 8, 8, 8, 15
1, 1, 8, 8, 8, 8, 12, 12
1, 1, 8, 8, 8, 8, 12, 15
1, 1, 8, 8, 8, 8, 15, 15
1, 1, 8, 8, 8, 12, 12, 12
1, 1, 8, 8, 8, 12, 12, 15
1, 1, 8, 8, 8, 12, 15, 15
1, 1, 8, 8, 8, 15, 15, 15
1, 1, 8, 8, 12, 12, 12, 12
1, 1, 8, 8, 12, 12, 12, 15
1, 1, 8, 8, 12, 12, 15, 15
1, 1, 8, 8, 12, 15, 15, 15
1, 1, 8, 8, 15, 15, 15, 15
1, 1, 8, 12, 12, 12, 12, 12
1, 1, 8, 12, 12, 12, 12, 15
1, 1, 8, 12, 12, 12, 15, 15
1, 1, 8, 12, 12, 15, 15, 15
1, 1, 8, 12, 15, 15, 15, 15
1, 1, 8, 15, 15, 15, 15, 15
1, 1, 12, 12, 12, 12, 12, 12
1, 1, 12, 12, 12, 12, 12, 15
1, 1, 12, 12, 12, 12, 15, 15
1, 1, 12, 12, 12, 15, 15, 15
1, 1, 12, 12, 15, 15, 15, 15
1, 1, 12, 15, 15, 15, 15, 15
1, 1, 15, 15, 15, 15, 15, 15
1, 2, 2, 2, 2, 2, 2, 2
1, 2, 2, 2, 2, 2, 2, 8
1, 2, 2, 2, 2, 2, 2, 12
1, 2, 2, 2, 2, 2, 2, 15
1, 2, 2, 2, 2, 2, 8, 8
1, 2, 2, 2, 2, 2, 8, 12
1, 2, 2, 2, 2, 2, 8, 15
1, 2, 2, 2, 2, 2, 12, 12
1, 2, 2, 2, 2, 2, 12, 15
1, 2, 2, 2, 2, 2, 15, 15
1, 2, 2, 2, 2, 8, 8, 8
1, 2, 2, 2, 2, 8, 8, 12
1, 2, 2, 2, 2, 8, 8, 15
1, 2, 2, 2, 2, 8, 12, 12
1, 2, 2, 2, 2, 8, 12, 15
1, 2, 2, 2, 2, 8, 15, 15
1, 2, 2, 2, 2, 12, 12, 12
1, 2, 2, 2, 2, 12, 12, 15
1, 2, 2, 2, 2, 12, 15, 15
1, 2, 2, 2, 2, 15, 15, 15
1, 2, 2, 2, 8, 8, 8, 8
1, 2, 2, 2, 8, 8, 8, 12
1, 2, 2, 2, 8, 8, 8, 15
1, 2, 2, 2, 8, 8, 12, 12
1, 2, 2, 2, 8, 8, 12, 15
1, 2, 2, 2, 8, 8, 15, 15
1, 2, 2, 2, 8, 12, 12, 12
1, 2, 2, 2, 8, 12, 12, 15
1, 2, 2, 2, 8, 12, 15, 15
1, 2, 2, 2, 8, 15, 15, 15
1, 2, 2, 2, 12, 12, 12, 12
1, 2, 2, 2, 12, 12, 12, 15
1, 2, 2, 2, 12, 12, 15, 15
1, 2, 2, 2, 12, 15, 15, 15
1, 2, 2, 2, 15, 15, 15, 15
1, 2, 2, 8, 8, 8, 8, 8
1, 2, 2, 8, 8, 8, 8, 12
1, 2, 2, 8, 8, 8, 8, 15
1, 2, 2, 8, 8, 8, 12, 12
1, 2, 2, 8, 8, 8, 12, 15
1, 2, 2, 8, 8, 8, 15, 15
1, 2, 2, 8, 8, 12, 12, 12
1, 2, 2, 8, 8, 12, 12, 15
1, 2, 2, 8, 8, 12, 15, 15
1, 2, 2, 8, 8, 15, 15, 15
1, 2, 2, 8, 12, 12, 12, 12
1, 2, 2, 8, 12, 12, 12, 15
1, 2, 2, 8, 12, 12, 15, 15
1, 2, 2, 8, 12, 15, 15, 15
1, 2, 2, 8, 15, 15, 15, 15
1, 2, 2, 12, 12, 12, 12, 12
1, 2, 2, 12, 12, 12, 12, 15
1, 2, 2, 12, 12, 12, 15, 15
1, 2, 2, 12, 12, 15, 15, 15
1, 2, 2, 12, 15, 15, 15, 15
1, 2, 2, 15, 15, 15, 15, 15
1, 2, 8, 8, 8, 8, 8, 8
1, 2, 8, 8, 8, 8, 8, 12
1, 2, 8, 8, 8, 8, 8, 15
1, 2, 8, 8, 8, 8, 12, 12
1, 2, 8, 8, 8, 8, 12, 15
1, 2, 8, 8, 8, 8, 15, 15
1, 2, 8, 8, 8, 12, 12, 12
1, 2, 8, 8, 8, 12, 12, 15
1, 2, 8, 8, 8, 12, 15, 15
1, 2, 8, 8, 8, 15, 15, 15
1, 2, 8, 8, 12, 12, 12, 12
1, 2, 8, 8, 12, 12, 12, 15
1, 2, 8, 8, 12, 12, 15, 15
1, 2, 8, 8, 12, 15, 15, 15
1, 2, 8, 8, 15, 15, 15, 15
1, 2, 8, 12, 12, 12, 12, 12
1, 2, 8, 12, 12, 12, 12, 15
1, 2, 8, 12, 12, 12, 15, 15
1, 2, 8, 12, 12, 15, 15, 15
1, 2, 8, 12, 15, 15, 15, 15
1, 2, 8, 15, 15, 15, 15, 15
1, 2, 12, 12, 12, 12, 12, 12
1, 2, 12, 12, 12, 12, 12, 15
1, 2, 12, 12, 12, 12, 15, 15
1, 2, 12, 12, 12, 15, 15, 15
1, 2, 12, 12, 15, 15, 15, 15
1, 2, 12, 15, 15, 15, 15, 15
1, 2, 15, 15, 15, 15, 15, 15
1, 8, 8, 8, 8, 8, 8, 8
1, 8, 8, 8, 8, 8, 8, 12
1, 8, 8, 8, 8, 8, 8, 15
1, 8, 8, 8, 8, 8, 12, 12
1, 8, 8, 8, 8, 8, 12, 15
1, 8, 8, 8, 8, 8, 15, 15
1, 8, 8, 8, 8, 12, 12, 12
1, 8, 8, 8, 8, 12, 12, 15
1, 8, 8, 8, 8, 12, 15, 15
1, 8, 8, 8, 8, 15, 15, 15
1, 8, 8, 8, 12, 12, 12, 12
1, 8, 8, 8, 12, 12, 12, 15
1, 8, 8, 8, 12, 12, 15, 15
1, 8, 8, 8, 12, 15, 15, 15
1, 8, 8, 8, 15, 15, 15, 15
1, 8, 8, 12, 12, 12, 12, 12
1, 8, 8, 12, 12, 12, 12, 15
1, 8, 8, 12, 12, 12, 15, 15
1, 8, 8, 12, 12, 15, 15, 15
1, 8, 8, 12, 15, 15, 15, 15
1, 8, 8, 15, 15, 15, 15, 15
1, 8, 12, 12, 12, 12, 12, 12
1, 8, 12, 12, 12, 12, 12, 15
1, 8, 12, 12, 12, 12, 15, 15
1, 8, 12, 12, 12, 15, 15, 15
1, 8, 12, 12, 15, 15, 15, 15
1, 8, 12, 15, 15, 15, 15, 15
1, 8, 15, 15, 15, 15, 15, 15
1, 12, 12, 12, 12, 12, 12, 12
1, 12, 12, 12, 12, 12, 12, 15
1, 12, 12, 12, 12, 12, 15, 15
1, 12, 12, 12, 12, 15, 15, 15
1, 12, 12, 12, 15, 15, 15, 15
1, 12, 12, 15, 15, 15, 15, 15
1, 12, 15, 15, 15, 15, 15, 15
1, 15, 15, 15, 15, 15, 15, 15
2, 2, 2, 2, 2, 2, 2, 2
2, 2, 2, 2, 2, 2, 2, 8
2, 2, 2, 2, 2, 2, 2, 12
2, 2, 2, 2, 2, 2, 2, 15
2, 2, 2, 2, 2, 2, 8, 8
2, 2, 2, 2, 2, 2, 8, 12
2, 2, 2, 2, 2, 2, 8, 15
2, 2, 2, 2, 2, 2, 12, 12
2, 2, 2, 2, 2, 2, 12, 15
2, 2, 2, 2, 2, 2, 15, 15
2, 2, 2, 2, 2, 8, 8, 8
2, 2, 2, 2, 2, 8, 8, 12
2, 2, 2, 2, 2, 8, 8, 15
2, 2, 2, 2, 2, 8, 12, 12
2, 2, 2, 2, 2, 8, 12, 15
2, 2, 2, 2, 2, 8, 15, 15
2, 2, 2, 2, 2, 12, 12, 12
2, 2, 2, 2, 2, 12, 12, 15
2, 2, 2, 2, 2, 12, 15, 15
2, 2, 2, 2, 2, 15, 15, 15
2, 2, 2, 2, 8, 8, 8, 8
2, 2, 2, 2, 8, 8, 8, 12
2, 2, 2, 2, 8, 8, 8, 15
2, 2, 2, 2, 8, 8, 12, 12
2, 2, 2, 2, 8, 8, 12, 15
2, 2, 2, 2, 8, 8, 15, 15
2, 2, 2, 2, 8, 12, 12, 12
2, 2, 2, 2, 8, 12, 12, 15
2, 2, 2, 2, 8, 12, 15, 15
2, 2, 2, 2, 8, 15, 15, 15
2, 2, 2, 2, 12, 12, 12, 12
2, 2, 2, 2, 12, 12, 12, 15
2, 2, 2, 2, 12, 12, 15, 15
2, 2, 2, 2, 12, 15, 15, 15
2, 2, 2, 2, 15, 15, 15, 15
2, 2, 2, 8, 8, 8, 8, 8
2, 2, 2, 8, 8, 8, 8, 12
2, 2, 2, 8, 8, 8, 8, 15
2, 2, 2, 8, 8, 8, 12, 12
2, 2, 2, 8, 8, 8, 12, 15
2, 2, 2, 8, 8, 8, 15, 15
2, 2, 2, 8, 8, 12, 12, 12
2, 2, 2, 8, 8, 12, 12, 15
2, 2, 2, 8, 8, 12, 15, 15
2, 2, 2, 8, 8, 15, 15, 15
2, 2, 2, 8, 12, 12, 12, 12
2, 2, 2, 8, 12, 12, 12, 15
2, 2, 2, 8, 12, 12, 15, 15
2, 2, 2, 8, 12, 15, 15, 15
2, 2, 2, 8, 15, 15, 15, 15
2, 2, 2, 12, 12, 12, 12, 12
2, 2, 2, 12, 12, 12, 12, 15
2, 2, 2, 12, 12, 12, 15, 15
2, 2, 2, 12, 12, 15, 15, 15
2, 2, 2, 12, 15, 15, 15, 15
2, 2, 2, 15, 15, 15, 15, 15
2, 2, 8, 8, 8, 8, 8, 8
2, 2, 8, 8, 8, 8, 8, 12
2, 2, 8, 8, 8, 8, 8, 15
2, 2, 8, 8, 8, 8, 12, 12
2, 2, 8, 8, 8, 8, 12, 15
2, 2, 8, 8, 8, 8, 15, 15
2, 2, 8, 8, 8, 12, 12, 12
2, 2, 8, 8, 8, 12, 12, 15
2, 2, 8, 8, 8, 12, 15, 15
2, 2, 8, 8, 8, 15, 15, 15
2, 2, 8, 8, 12, 12, 12, 12
2, 2, 8, 8, 12, 12, 12, 15
2, 2, 8, 8, 12, 12, 15, 15
2, 2, 8, 8, 12, 15, 15, 15
2, 2, 8, 8, 15, 15, 15, 15
2, 2, 8, 12, 12, 12, 12, 12
2, 2, 8, 12, 12, 12, 12, 15
2, 2, 8, 12, 12, 12, 15, 15
2, 2, 8, 12, 12, 15, 15, 15
2, 2, 8, 12, 15, 15, 15, 15
2, 2, 8, 15, 15, 15, 15, 15
2, 2, 12, 12, 12, 12, 12, 12
2, 2, 12, 12, 12, 12, 12, 15
2, 2, 12, 12, 12, 12, 15, 15
2, 2, 12, 12, 12, 15, 15, 15
2, 2, 12, 12, 15, 15, 15, 15
2, 2, 12, 15, 15, 15, 15, 15
2, 2, 15, 15, 15, 15, 15, 15
2, 8, 8, 8, 8, 8, 8, 8
2, 8, 8, 8, 8, 8, 8, 12
2, 8, 8, 8, 8, 8, 8, 15
2, 8, 8, 8, 8, 8, 12, 12
2, 8, 8, 8, 8, 8, 12, 15
2, 8, 8, 8, 8, 8, 15, 15
2, 8, 8, 8, 8, 12, 12, 12
2, 8, 8, 8, 8, 12, 12, 15
2, 8, 8, 8, 8, 12, 15, 15
2, 8, 8, 8, 8, 15, 15, 15
2, 8, 8, 8, 12, 12, 12, 12
2, 8, 8, 8, 12, 12, 12, 15
2, 8, 8, 8, 12, 12, 15, 15
2, 8, 8, 8, 12, 15, 15, 15
2, 8, 8, 8, 15, 15, 15, 15
2, 8, 8, 12, 12, 12, 12, 12
2, 8, 8, 12, 12, 12, 12, 15
2, 8, 8, 12, 12, 12, 15, 15
2, 8, 8, 12, 12, 15, 15, 15
2, 8, 8, 12, 15, 15, 15, 15
2, 8, 8, 15, 15, 15, 15, 15
2, 8, 12, 12, 12, 12, 12, 12
2, 8, 12, 12, 12, 12, 12, 15
2, 8, 12, 12, 12, 12, 15, 15
2, 8, 12, 12, 12, 15, 15, 15
2, 8, 12, 12, 15, 15, 15, 15
2, 8, 12, 15, 15, 15, 15, 15
2, 8, 15, 15, 15, 15, 15, 15
2, 12, 12, 12, 12, 12, 12, 12
2, 12, 12, 12, 12, 12, 12, 15
2, 12, 12, 12, 12, 12, 15, 15
2, 12, 12, 12, 12, 15, 15, 15
2, 12, 12, 12, 15, 15, 15, 15
2, 12, 12, 15, 15, 15, 15, 15
2, 12, 15, 15, 15, 15, 15, 15
2, 15, 15, 15, 15, 15, 15, 15
8, 8, 8, 8, 8, 8, 8, 8
8, 8, 8, 8, 8, 8, 8, 12
8, 8, 8, 8, 8, 8, 8, 15
8, 8, 8, 8, 8, 8, 12, 12
8, 8, 8, 8, 8, 8, 12, 15
8, 8, 8, 8, 8, 8, 15, 15
8, 8, 8, 8, 8, 12, 12, 12
8, 8, 8, 8, 8, 12, 12, 15
8, 8, 8, 8, 8, 12, 15, 15
8, 8, 8, 8, 8, 15, 15, 15
8, 8, 8, 8, 12, 12, 12, 12
8, 8, 8, 8, 12, 12, 12, 15
8, 8, 8, 8, 12, 12, 15, 15
8, 8, 8, 8, 12, 15, 15, 15
8, 8, 8, 8, 15, 15, 15, 15
8, 8, 8, 12, 12, 12, 12, 12
8, 8, 8, 12, 12, 12, 12, 15
8, 8, 8, 12, 12, 12, 15, 15
8, 8, 8, 12, 12, 15, 15, 15
8, 8, 8, 12, 15, 15, 15, 15
8, 8, 8, 15, 15, 15, 15, 15
8, 8, 12, 12, 12, 12, 12, 12
8, 8, 12, 12, 12, 12, 12, 15
8, 8, 12, 12, 12, 12, 15, 15
8, 8, 12, 12, 12, 15, 15, 15
8, 8, 12, 12, 15, 15, 15, 15
8, 8, 12, 15, 15, 15, 15, 15
8, 8, 15, 15, 15, 15, 15, 15
8, 12, 12, 12, 12, 12, 12, 12
8, 12, 12, 12, 12, 12, 12, 15
8, 12, 12, 12, 12, 12, 15, 15
8, 12, 12, 12, 12, 15, 15, 15
8, 12, 12, 12, 15, 15, 15, 15
8, 12, 12, 15, 15, 15, 15, 15
8, 12, 15, 15, 15, 15, 15, 15
8, 15, 15, 15, 15, 15, 15, 15
12, 12, 12, 12, 12, 12, 12, 12
12, 12, 12, 12, 12, 12, 12, 15
12, 12, 12, 12, 12, 12, 15, 15
12, 12, 12, 12, 12, 15, 15, 15
12, 12, 12, 12, 15, 15, 15, 15
12, 12, 12, 15, 15, 15, 15, 15
12, 12, 15, 15, 15, 15, 15, 15
12, 15, 15, 15, 15, 15, 15, 15
15, 15, 15, 15, 15, 15, 15, 15
